account_id,customer_id,created_at,status,account_branch,account_check_digit,account_number
2001933071017552640,3379038574819414016,2019-08-13T21:52:21.040Z,active,9732,1,66046
1626325833591865600,1933196807886269952,2019-05-27T15:59:46.330Z,active,481,9,82122
1926215778679508224,1355244605722317312,2019-12-07T18:09:22.750Z,active,5494,6,66835
2087377604127156480,105724605143482608,2019-02-03T16:00:58.370Z,active,9054,7,53835
3236882358677294080,1972387197639997184,2019-02-26T18:18:42.270Z,active,5385,4,97176
2474006587302687744,3159325655876915200,2019-05-29T11:59:25.870Z,active,7995,0,46869
2770698042164520960,40447665662869872,2019-06-20T16:47:14.410Z,active,7980,4,87283
896314166257328000,183567110600079168,2019-09-20T09:11:27.590Z,active,4840,3,262
1651318880020495360,2811226196642864640,2019-03-30T18:36:49.670Z,active,2731,6,74325
2503059792963657216,770940349378717952,2019-08-27T19:28:53.870Z,active,7261,5,49482
305097794860386752,1819668675687040768,2019-11-20T18:02:33.980Z,active,5409,4,13959
1680503464869977088,199517320001456032,2019-09-23T19:42:29.070Z,active,96,9,84277
2978446283380732416,66079148717196208,2019-07-09T06:24:02.900Z,active,2692,8,30134
807763776051749248,1229718593949509120,2019-10-28T22:47:54.660Z,active,5166,7,58218
2777037250019109888,41515768142863216,2019-02-18T11:50:58.000Z,active,6241,0,69189
2779112475850916864,1754799164902272256,2019-03-15T11:40:30.100Z,active,7109,2,13935
1426920379439800320,2177939658457458944,2019-06-04T02:40:44.970Z,active,1974,7,1114
2587775779155146752,2632040229233118720,2019-01-22T05:15:54.530Z,active,6624,1,93390
106544141261801168,1071840577508150272,2019-05-07T15:32:06.670Z,active,6908,8,55531
694760055415614080,1363228135834136064,2019-09-13T05:17:24.770Z,active,7402,4,72504
2149205394686466560,781055904043852544,2019-11-16T21:32:49.710Z,active,6381,3,36865
289844685976538560,2383939055639300096,2019-08-23T07:37:15.840Z,active,6003,0,52262
1523969530117124864,717228400713006208,2019-02-18T18:01:18.930Z,active,6134,1,43622
1696293375755796224,401455062742485120,2019-04-20T13:03:53.400Z,active,7390,4,14253
56255560652299008,1619396596800350976,2019-07-18T18:59:15.970Z,active,4172,0,4984
1967187999376396544,979308730338541568,2019-05-09T02:24:27.750Z,active,897,1,56440
2941449287269392384,1913882477925090816,2019-05-11T05:30:22.490Z,active,1380,4,89806
977101574356204544,1119416887832235648,2019-07-17T13:54:45.360Z,active,338,4,22089
2602046199033155072,1386612681266782208,2019-06-17T19:20:00.800Z,active,4672,3,71479
1755209879373216256,2775248991570372096,2019-10-17T20:39:57.760Z,active,5758,3,56819
995906565691736832,353078953383630144,2019-07-26T00:05:49.060Z,active,9048,4,46061
1411541802555112192,2244909843928686592,2019-06-12T14:42:37.410Z,active,498,0,23180
3142666801359146496,493899931945687808,2019-04-04T00:57:31.020Z,active,8752,4,73635
1928442841913974528,1641383346469613056,2019-07-16T13:30:05.480Z,active,575,3,42180
2160425854722423552,99783032372378688,2019-06-09T06:45:49.470Z,active,9970,6,30566
1649455044886447104,400535477301401728,2019-10-01T13:45:19.930Z,active,9716,4,46025
655704141481812608,3020929936833970688,2019-02-19T23:31:36.360Z,active,1509,7,24297
1608704200920143360,152547978089759072,2019-01-17T23:04:59.130Z,active,7164,5,3391
2797629112175076864,837571377460975744,2019-03-15T04:52:07.720Z,active,1123,1,30416
1434203263498683904,2128766411757491968,2019-01-21T18:47:40.850Z,active,8409,5,59705
41141008423600128,1770853059681580288,2019-07-17T19:47:28.170Z,active,9621,9,35618
1818604086560825088,960013498868127232,2019-02-25T08:23:59.280Z,active,5860,7,93977
1495774631874614528,2008489186295063552,2019-11-16T03:21:33.460Z,active,1618,2,1228
2609167186961946624,610168165311571584,2019-01-18T20:02:26.320Z,active,4785,6,34201
913347390020568064,810516504810517632,2019-08-23T03:25:40.320Z,active,7597,8,69090
1866535335946192896,1381015627233297920,2019-05-02T23:47:08.630Z,active,8511,5,26792
1832603120905500928,177692159550439744,2019-09-04T09:01:18.380Z,active,5795,7,97774
464265620102313408,1827180394618474496,2019-11-18T07:11:54.250Z,active,9379,0,38887
722844326440873856,1507176580234369280,2019-04-15T11:57:01.330Z,active,6534,6,93173
1380574374455910400,200209340346097600,2019-06-27T03:20:00.110Z,active,6862,1,61406
2994300005007639040,1704200327793033984,2019-04-11T07:13:07.610Z,active,7253,4,24595
327641571066486528,695752612953448064,2019-04-14T17:24:41.040Z,active,269,5,76157
1580038882701275648,141805200966969232,2019-05-10T14:54:42.960Z,active,63,5,50625
585868916463362304,1112787259007638144,2019-04-08T09:10:17.070Z,active,7615,7,51674
1479060965714572800,2839776552631299072,2019-02-06T18:30:16.940Z,active,571,9,44110
1454276179988763392,191762728424977440,2019-05-27T21:24:17.430Z,active,8833,4,51878
587694725720035968,1155891618158058240,2019-02-17T09:02:30.100Z,active,5672,3,76038
2737289577272280064,2975660949572449280,2019-06-16T12:26:09.920Z,active,6347,9,58573
2648828207218422272,2984224151166026240,2019-12-14T03:32:51.960Z,active,7258,0,84831
3096979387291934720,2881111430697735680,2019-11-14T08:43:07.090Z,active,939,1,57768
1418422147970056960,1772774890880408064,2019-05-17T05:35:13.770Z,active,7149,9,42161
281077540295334304,2282311533320659456,2019-04-14T23:16:15.960Z,active,5538,4,19126
3192289455836059136,1006590640661861376,2019-03-26T23:47:00.450Z,active,64,0,99325
2769428393006994432,2389757128673913856,2019-03-22T06:31:07.140Z,active,8611,6,49670
793483669592082304,2995538735838851072,2019-08-04T03:24:29.070Z,active,7296,2,8470
486580152509244992,3192972737794996224,2019-10-21T02:28:08.070Z,active,3200,0,22717
415879294451173440,3096082492398205952,2019-09-22T11:34:50.440Z,active,3830,3,23308
1661775925589676032,3182834455970139648,2019-05-02T01:10:47.980Z,active,4091,3,51050
2987482869686169600,2517655290168901632,2019-06-05T14:48:16.540Z,active,7638,2,5204
272282735743283008,2216017887480955392,2019-04-18T05:23:50.340Z,active,156,8,95641
2273077190671060224,3079459418098119680,2019-04-08T10:28:35.120Z,active,5162,9,225
1611494785713040640,2080657672357535488,2019-05-26T05:08:30.110Z,active,3369,8,85896
2178348783045746176,715792224039482368,2019-02-05T17:46:15.570Z,active,6413,4,53930
3271656324808283136,940704404743008256,2019-08-25T10:38:25.370Z,active,6727,9,83468
367845782754400064,2413532253558552064,2019-12-20T03:58:02.120Z,active,582,2,32774
683613755888436608,542711064404588352,2019-11-28T03:32:21.430Z,active,4758,5,75109
2877145771397578752,595080492451141888,2019-01-22T02:26:58.070Z,active,518,5,2719
1688667073174682880,431793866514461952,2019-05-14T00:04:49.870Z,active,6525,7,65003
3231993003774272512,1656267345011589120,2019-04-07T02:31:15.390Z,active,7194,2,95433
2632693832165278208,3052278730872741888,2019-04-03T06:58:43.190Z,active,5892,5,19686
2468326689938762752,3029379815082587648,2019-02-08T01:46:15.760Z,active,1018,5,13773
3237751688612760064,688852002877672448,2019-11-26T10:17:38.220Z,active,5811,7,30873
305222673030779648,974408722701805312,2019-10-22T11:04:08.420Z,active,926,4,66829
1200164976378336768,431932501522669184,2019-12-25T18:10:33.860Z,active,9117,7,18890
534977583101047744,1916935494017205760,2019-06-17T06:21:31.880Z,active,6422,5,19578
583247921304773504,1450286321718628864,2019-09-15T05:30:06.790Z,active,915,5,17423
523565090658612800,733481448945973888,2019-09-07T04:06:23.810Z,active,5831,4,36048
1953888712127537408,2462739709722524160,2019-08-16T23:34:03.730Z,active,678,0,23448
440520407136697984,2197482999495705856,2019-12-04T17:25:04.920Z,active,9358,1,63146
495089055546256960,3322429938321653248,2019-08-15T02:48:44.790Z,active,8042,3,71707
3074788686898732544,3224522815416244736,2019-01-13T13:43:46.560Z,active,6955,9,4033
1565194540553274880,1810739241722658048,2019-04-14T04:30:38.330Z,active,3301,1,77636
29934903285460276,2148150959772611072,2019-01-12T16:45:58.340Z,active,749,8,99956
767261737942179968,1551226861710730752,2019-10-20T19:45:01.670Z,active,63,2,17340
14960923507500004,2560399683186313216,2019-01-12T17:31:35.890Z,active,5753,3,90253
335167530101873216,762183550097296512,2019-07-21T17:24:03.270Z,active,7285,7,52778
887546302810171776,2484669088581058560,2019-09-01T22:51:43.150Z,active,2463,8,25723
1183821455117358080,464736261059913024,2019-07-25T22:22:04.630Z,active,121,9,84568
3263688995060358656,1544923838849340928,2019-06-23T05:40:17.540Z,active,1662,9,29059
2138284857298809856,1364910970159451904,2019-04-24T23:55:18.540Z,active,2858,1,94160
3093425826005570048,253100068999793408,2019-10-12T16:10:25.720Z,active,3124,5,2699
1399484328192764160,1596348309730436864,2019-01-20T16:56:37.090Z,active,1301,4,98502
714821153104610176,1646465790172910336,2019-08-17T23:46:27.600Z,active,3016,7,63638
3000543949997982720,679184866976204032,2019-04-15T05:23:26.480Z,active,6533,8,76079
2879287629711667712,2180665095787332864,2019-07-17T05:28:33.780Z,active,4518,3,27661
1590261147564764928,2925182411490026496,2019-01-18T16:43:59.460Z,active,426,2,15768
510849868406597248,2688430449923718144,2019-07-31T15:49:51.560Z,active,1498,8,41448
1267090049386623232,54907796292422768,2019-11-11T08:39:07.460Z,active,1750,4,26497
1240030629641028608,2154351618966411264,2019-01-17T00:48:30.260Z,active,2494,3,71124
1613518719512217600,2976662188544303104,2019-12-03T15:07:51.160Z,active,6326,7,46679
1828753986840000256,460879913048957760,2019-06-04T09:05:44.360Z,active,2495,3,89646
2564556380667662336,2754733348621931520,2019-11-09T11:24:40.270Z,active,9104,2,17754
686911269362345728,1629845164866102272,2019-04-17T13:21:09.140Z,active,9069,5,14076
281109758200862496,2229882801739997184,2019-02-02T23:47:44.900Z,active,8622,2,11833
1263335813788286464,2614626393616164864,2019-06-19T18:16:09.270Z,active,9470,5,35366
1292579669853481216,2249687357177278208,2019-11-21T14:54:17.990Z,active,5226,1,84938
2456179963177216512,3399368655915363840,2019-02-07T07:51:25.250Z,active,9024,4,93451
3204470508833047552,153035547966083264,2019-04-28T20:58:34.520Z,active,3401,4,5665
746687278186803456,2340940882854152192,2019-12-07T18:44:08.840Z,active,8080,1,63266
3145801783102814208,1079003521109865856,2019-10-14T09:22:46.550Z,active,5950,2,73217
1834399596203566592,509399296092436288,2019-08-01T11:14:08.900Z,active,8243,7,26128
2663378750488618496,3105260644040660480,2019-08-02T10:41:39.890Z,active,9460,9,36058
2676687990081312256,569339687564983936,2019-11-16T02:39:35.830Z,active,322,0,4283
472680632163447808,3043778137974151168,2019-10-02T14:06:04.730Z,active,7172,1,19644
1803032889565436160,1711953704124855808,2019-04-19T12:14:02.430Z,active,8499,4,53828
3377502790097490944,613048345575452288,2019-07-06T19:28:14.060Z,active,4661,1,12895
810591653002068864,2056728015987910400,2019-09-08T07:14:48.890Z,active,8752,3,86097
1026526759813689984,3102910565797337088,2019-02-20T01:31:41.270Z,active,9087,2,98869
2625891806053430784,1986474317471366656,2019-12-15T05:16:10.630Z,active,2968,4,42695
3126715436849760768,902694161326762240,2019-02-27T17:05:35.460Z,active,6000,7,55476
216741987053558656,1028324443237072768,2019-12-28T18:29:09.910Z,active,1220,7,7623
1825006092083845376,3317559334838617600,2019-08-03T08:40:34.160Z,active,25,8,91343
2122153656344962048,1944293122654892288,2019-08-21T05:20:19.280Z,active,3116,9,32386
2827728647200184832,2802943234232425984,2019-06-24T04:27:09.680Z,active,572,1,66217
3084956367567047168,1434012334575491840,2019-11-10T04:30:22.760Z,active,6786,3,24388
363084361693740096,640665331191982976,2019-06-04T19:15:28.410Z,active,248,2,72706
2277995406393602304,1695151214353458688,2019-07-24T10:41:59.990Z,active,1465,4,27460
228480585457552768,490284541437344384,2019-07-15T13:14:05.320Z,active,978,7,51782
1476366790753276160,2349571216119116288,2019-11-17T08:32:05.310Z,active,5770,8,59799
369551887773695104,1791003206971778816,2019-08-10T03:36:08.610Z,active,6305,6,77838
1549057679995080704,2800330847637652992,2019-07-26T09:25:50.130Z,active,910,6,67020
1203718471916291840,228160315999347616,2019-08-24T06:47:19.270Z,active,314,4,61128
596605660738072832,1787225038683410944,2019-06-13T00:13:00.820Z,active,4767,3,6530
758118866890671616,342951345870435968,2019-04-02T03:16:57.330Z,inactive,6371,8,76369
3201559925147969536,2012394287299317248,2019-01-27T20:33:45.150Z,active,6624,2,63502
1477095747112467200,2094362361511795968,2019-05-20T15:32:34.770Z,active,8455,7,84860
2772957967225869312,1986827084929321728,2019-02-05T14:32:00.890Z,active,2331,0,33950
217445039957996384,1614942374348161024,2019-03-18T08:30:58.150Z,active,424,0,10019
3296133002390909440,2197058879553343232,2019-06-06T02:05:23.210Z,active,7658,2,5977
223346700406302784,1917536440519536640,2019-05-31T22:22:39.030Z,active,870,0,9931
3071002751875600384,2967100471065748480,2019-08-21T12:37:38.700Z,active,2803,8,20284
910696677498169344,1065398356131439104,2019-04-01T05:29:54.760Z,active,3237,0,34794
184538082930537024,980438137043235584,2019-06-22T08:50:56.960Z,active,6607,0,907
3202369809911361536,2616277588773161984,2019-01-19T01:19:23.330Z,active,2097,0,14294
2322644236481386496,30648864328342372,2019-05-22T10:25:28.600Z,active,7121,4,59066
1884860960166862080,1079779518130491392,2019-08-14T17:09:40.550Z,active,7923,4,79207
902735853673943424,2028153472936594688,2019-02-03T23:30:43.490Z,active,8095,2,54719
719896901802843392,109936938245180432,2019-01-23T11:45:20.200Z,active,4959,7,3534
1460778276916265728,1237824280782540544,2019-02-11T22:28:46.750Z,active,8885,4,83943
764566103275770112,1552786506867050496,2019-10-24T03:57:21.900Z,active,6664,1,87845
2734622979367848448,1073513183794533248,2019-01-10T12:41:17.770Z,active,4258,8,16773
2986604095275190272,2334242654001750016,2019-02-12T06:00:47.810Z,active,5338,5,9217
1007067550255743488,1863104575271614976,2019-07-23T03:26:24.540Z,active,2531,2,6344
2481861278853952512,1300802996658972160,2019-04-09T11:43:57.540Z,active,8009,1,68549
225952738792860992,725056352082580608,2019-08-25T06:55:55.780Z,active,3172,9,7782
61337575825666800,400921391688846976,2019-04-14T06:25:55.180Z,active,3923,4,54825
2839707321688514048,2947024048466729472,2019-05-23T20:24:29.790Z,active,8637,4,24702
1447576352112581888,2627768849574926848,2019-11-30T18:02:33.090Z,active,1333,9,82259
2725594378771988992,325513791995930688,2019-11-17T16:52:33.700Z,active,5213,5,38041
754632306820363392,1582617534400457984,2019-03-27T19:47:46.310Z,active,395,5,21890
2297586590197551360,2228962633059180800,2019-10-19T22:32:17.690Z,active,9991,7,6531
1688383791351930112,1615002096553578496,2019-03-06T02:06:41.680Z,active,3670,8,94164
784886030034259712,992969043262867712,2019-01-19T00:31:53.810Z,active,8278,7,53420
2342331876900662272,2366779091318823936,2019-11-28T15:12:03.200Z,active,2540,4,9234
2782953705600286208,2623357111744180736,2019-02-20T19:28:56.270Z,active,8939,0,89309
2377450054336485376,4055589654669036,2019-08-03T14:10:19.260Z,active,5255,5,10024
1100752009668955776,2991323356101905408,2019-11-19T03:57:25.110Z,active,5594,8,16769
3219063663110289920,1971503440422629888,2019-09-16T18:48:17.340Z,active,6732,3,96325
202829683531391040,818913674214937856,2019-12-29T21:49:15.430Z,active,443,2,17174
1923469440001817856,777070965943047552,2019-05-22T20:55:04.260Z,active,2534,0,96936
687263168538997888,3152856472213538816,2019-12-26T19:31:03.320Z,active,8,2,68626
1530650078450824448,2243743423029589248,2019-09-03T06:00:46.540Z,active,188,4,86841
3020925332247387648,2528825724860766208,2019-04-14T21:18:01.270Z,active,3647,6,57638
449581410112973056,1161267004061139968,2019-06-16T11:32:56.900Z,active,541,8,47233
823876801617850496,691849307159439488,2019-05-19T15:18:51.070Z,active,662,3,93226
2691266986101044736,1140251259535447424,2019-07-16T19:30:59.790Z,active,6676,6,58241
1023670537458903424,2142801684725577728,2019-08-07T01:58:48.750Z,active,5200,0,96084
455079293702100288,307864403510783936,2019-08-19T21:14:27.810Z,active,1137,9,60506
2398205840510124032,1727695606356123648,2019-09-17T22:53:11.550Z,active,5539,1,51979
2212853929898049280,1972672551419761920,2019-04-14T10:21:44.160Z,active,2591,9,71499
2367925938493628416,2896923036363374592,2019-08-05T22:30:43.500Z,active,4925,2,25331
2222306161546634752,44961526925570192,2019-01-01T19:57:05.910Z,active,2147,9,3672
2041389728696890624,1565709950407459584,2019-05-04T16:26:25.420Z,active,7242,4,27254
590813079537007744,3240304687664976896,2019-07-06T12:48:25.900Z,active,8170,5,47261
1980669090314435584,3342524645247686656,2019-08-23T18:32:47.880Z,active,840,6,10727
1368253831773550336,1750689746063297024,2019-07-24T20:44:28.820Z,active,1133,2,67703
2333671447070834176,1086581553772277120,2019-02-16T03:00:21.980Z,active,6814,8,51018
2430134870409318400,2319489398352268288,2019-12-03T19:03:16.800Z,active,6183,1,98717
1715429908988779008,1257313356367791616,2019-08-13T10:07:24.410Z,active,6726,6,96210
1984504363953657600,2683180543879599104,2019-05-04T11:22:55.390Z,active,6135,0,3359
1501608907662963456,260014363791589472,2019-05-11T01:44:11.710Z,active,6289,4,17934
617090330164236288,2041427765518295808,2019-03-02T11:26:41.460Z,active,6572,9,87308
1788427387434526720,592072963738274816,2019-01-21T13:42:00.600Z,active,7417,3,68349
2312205438924781568,2862500857465964032,2019-03-01T10:18:51.150Z,active,739,2,67783
2549535531111093248,542581099424318144,2019-09-17T03:11:31.240Z,active,79,9,82611
694463778388758016,573862115256094720,2019-10-31T06:17:11.560Z,active,8021,0,56950
2413095342474352128,341399709738988672,2019-07-11T18:25:08.030Z,active,9499,3,69595
655689399278278016,2334065683169916928,2019-07-12T20:40:44.920Z,active,7731,3,88632
1158945660897203968,3136736909468219392,2019-04-21T20:49:58.350Z,active,3749,6,2994
3228985782073267712,297874257595232640,2019-10-23T13:21:50.460Z,active,3332,4,1753
1864399092352794112,1178458347464608000,2019-02-21T11:23:29.760Z,active,1920,8,2288
400545390962560448,2226851654370789888,2019-10-20T12:40:50.150Z,active,2,8,86036
3326926762476669952,1146357961185598080,2019-02-03T12:43:37.670Z,active,5046,3,13850
1916487883528890368,271587636234923776,2019-06-02T19:39:41.230Z,active,8839,3,4449
1908917547283226624,3144249659615517696,2019-08-20T19:22:21.300Z,active,2915,9,48694
1918655490019310336,1445307887972618240,2019-09-23T14:22:20.130Z,active,8517,6,65841
730033184470169984,859574450607522560,2019-03-27T11:22:44.900Z,active,6652,7,31380
3223727925612855296,747294836875719936,2019-01-13T07:43:38.410Z,active,8990,3,3700
621220605582400512,2637291898319852544,2019-09-03T01:27:37.610Z,active,8503,6,17484
1297862076081032704,125869692511462544,2019-05-25T06:15:25.380Z,active,693,6,34962
1291510744095379712,24687619544593112,2019-03-04T15:37:34.760Z,active,973,0,90575
986076437730306688,976715127670886656,2019-03-22T16:47:35.120Z,active,5707,5,264
751378265562031616,2185803815569607168,2019-09-20T09:48:43.620Z,active,1437,0,4953
254296325101355072,566084351214197376,2019-08-17T04:18:55.840Z,active,1531,5,79744
2591735782049036800,3356694495374738944,2019-10-28T22:53:40.020Z,active,7346,2,69392
558207976659453184,1337150811283245312,2019-06-18T11:20:37.630Z,active,143,3,88456
3201760463155440128,1788908704451847936,2019-05-26T00:22:56.830Z,active,2985,9,73564
1810429809580685568,3324001632348604928,2019-11-08T11:29:59.900Z,active,1537,1,28011
311389245479336832,1528402077261373184,2019-10-06T04:36:29.980Z,active,2753,7,54144
1122198613345153920,3166908203412636160,2019-07-26T01:53:57.770Z,active,5812,4,50670
2851215655493073920,1619880006384354560,2019-03-25T13:31:21.410Z,active,765,2,85986
3317595513412590592,3229053668603631104,2019-10-07T07:06:13.380Z,active,2435,3,47371
186997530644804096,1278331171653223680,2019-11-22T17:21:45.000Z,active,7579,9,25745
44494542202672384,661098833117714304,2019-01-12T16:07:35.040Z,active,7914,1,48432
2368414625192041984,1083210006327031680,2019-05-06T23:07:19.600Z,active,2720,9,95321
257422111230735104,776056920918767872,2019-01-18T11:40:53.690Z,active,3910,9,86284
2706413434856439296,1436757204285376000,2019-04-05T14:46:22.780Z,active,613,4,79295
1351197457133259520,169330909337558592,2019-09-08T23:13:43.390Z,active,297,0,29558
2299949173782468864,3307591505944113152,2019-11-06T19:18:19.830Z,active,9586,4,63730
202286437787667456,512377219942123392,2019-11-29T05:03:30.780Z,active,7680,2,48254
1571109356411542272,1891380724014028544,2019-03-12T06:53:22.520Z,active,6409,5,95131
2206566510438400256,3073865132111003136,2019-09-09T10:45:34.110Z,active,2088,7,77211
2452542950164127744,29957004636945592,2019-01-24T07:28:30.250Z,active,7056,5,19672
2802241117813343744,1451751548857366016,2019-01-19T19:52:21.050Z,active,4255,3,87137
2777201147147817472,2288322215926498560,2019-07-13T11:00:43.540Z,active,4165,9,40378
2679529763477941760,2179965024204147968,2019-08-31T02:15:05.510Z,active,1962,9,29334
2169873828769625856,2808496431713267200,2019-02-09T15:43:09.500Z,active,4303,9,90757
1015854630981724800,1540788565075342848,2019-08-27T02:59:12.110Z,active,4104,9,80283
779411067201061504,1556623990097795840,2019-10-19T07:16:26.430Z,active,2479,7,60615
3243279304800508928,2147169608719187968,2019-09-08T04:24:47.550Z,active,2316,6,33299
2603997955443121152,1573523009387641600,2019-11-26T13:12:32.760Z,active,3570,8,82390
1265317351166418944,805182486651554176,2019-11-04T10:20:07.650Z,active,334,0,14891
2891560484195500032,2983835076006133248,2019-08-17T01:17:01.130Z,active,6032,4,73937
3026096836462334464,1757358332861959168,2019-02-04T13:27:49.450Z,active,7760,2,75894
3322326090882911744,902912429366486528,2019-02-26T11:40:44.630Z,active,9492,0,47921
2370546823604280832,566452462014884864,2019-06-09T17:48:15.140Z,active,4257,4,46523
1694306322387176960,1660072606637046016,2019-01-13T04:52:04.350Z,active,7365,1,66406
87645270095296064,2602482574096294400,2019-06-07T13:27:15.540Z,active,6046,1,58677
1077451774007418368,2138043777883862272,2019-12-24T13:45:27.130Z,active,9793,2,28513
1356474428261629440,2003673502826122752,2019-11-19T20:19:51.970Z,active,8212,3,53667
495357133580503360,138155616035242736,2019-07-11T16:56:30.130Z,active,7048,3,54738
1280242765825734144,195499350444285280,2019-01-20T01:23:42.640Z,active,6179,7,32390
936279715235170944,751071251379764992,2019-04-21T00:29:02.200Z,active,1973,9,82103
238935372242917888,2108097801193672704,2019-07-27T16:18:16.740Z,active,290,9,73350
132991518007720096,971885832887682688,2019-09-08T22:56:26.160Z,active,2608,2,43850
1830590364538761472,521486991725485376,2019-12-17T07:10:43.680Z,active,1473,4,37980
419405365099104064,909153708625034752,2019-12-24T10:34:27.640Z,active,6911,5,35101
2166105522828340224,1361233506352241408,2019-01-04T14:21:01.150Z,active,4204,2,7618
2576709408245584896,533048381707660480,2019-05-05T11:11:01.150Z,active,8661,0,31203
3244972026605579264,2849851152375772160,2019-12-04T15:55:19.660Z,active,9070,0,6162
1381970081738273792,2697229649285143040,2019-08-17T21:38:21.430Z,active,8301,3,62839
1873971226840898304,497993261248861184,2019-12-10T13:08:28.890Z,active,6887,2,63530
2365686326905317376,641143656824759808,2019-02-17T08:53:59.080Z,active,2617,8,26458
1305722722368621056,193156621293405792,2019-05-26T05:11:04.370Z,active,2510,5,50237
1384219964981240576,1940310760451766016,2019-01-31T05:58:15.040Z,active,2040,2,81428
2843024430249305088,164583791757130048,2019-05-05T13:23:31.430Z,active,9361,7,81250
1898411792739272448,243916705991314816,2019-07-16T20:26:52.030Z,active,9714,7,93435
1174831556553695744,559517359293128704,2019-09-28T20:09:07.090Z,active,5142,1,57282
2056321530289638912,2661371392181724672,2019-05-05T01:11:40.710Z,active,3332,0,52271
737521200708247936,1645426113326996480,2019-03-08T21:13:55.620Z,active,1677,4,67257
2648176911800016384,375680604292610368,2019-07-05T12:02:45.060Z,active,2104,5,69578
2505040563256064512,2467227218448209920,2019-07-14T11:01:33.650Z,active,5594,2,37533
311406230147928448,860576025605675520,2019-12-10T05:04:33.930Z,active,2919,9,73425
885476634917380864,1320946992314442,2019-05-02T23:17:00.580Z,active,6867,8,78803
2737932478567112192,1502801137241805056,2019-09-08T20:04:36.830Z,active,9852,0,90868
2892909762270302720,3087224259530640384,2019-12-13T11:52:52.300Z,active,5019,0,20933
1018092362245973120,331804646914241024,2019-07-13T17:39:26.130Z,active,3201,1,46445
2185640567566135552,2034893518493927424,2019-01-24T05:05:51.360Z,active,2794,6,76258
1695893009382136064,73834365600206304,2019-01-22T12:47:27.200Z,active,2056,8,33714
3287868340542996480,579067447848853504,2019-08-19T13:39:07.040Z,active,1532,6,2377
1127934797913957632,3388886235615838208,2019-04-05T19:57:34.360Z,active,3267,8,9098
654299418757323520,2942845220928422912,2019-03-22T00:33:58.750Z,active,2198,4,23306
631055150042360832,1170357469239538688,2019-01-10T17:26:09.580Z,active,32,9,65390
1216685994079986688,383505342967569152,2019-01-25T00:43:58.620Z,active,9338,4,88931
1479197378962124032,558709034431468544,2019-11-17T04:38:13.170Z,active,598,1,84753
511936590083615104,2225830939184460032,2019-11-30T18:08:55.220Z,active,6052,0,40692
885777775016036224,519139560240918848,2019-07-07T01:44:28.010Z,active,9638,0,1814
289421542209532352,2085566968753549824,2019-02-10T18:35:01.900Z,active,3541,5,26560
2652229259915991040,1286372035401095424,2019-09-15T13:32:06.530Z,active,508,5,56207
2188125365811570944,1854152687264791808,2019-12-09T17:29:32.200Z,active,7053,2,15061
2320457909865983488,126524325071162736,2019-10-16T02:09:18.900Z,active,105,7,3944
3018054707456894464,1471643024897195520,2019-04-19T21:42:09.100Z,active,1775,8,96233
2620699401776964608,525254547750681920,2019-01-13T20:49:11.320Z,active,2324,3,25632
1386899931541515776,2713958417298082304,2019-06-19T08:52:06.300Z,active,9692,7,75779
2195390154486733824,1003152828562598784,2019-02-10T03:52:10.360Z,active,3028,7,46463
1903594511203137792,434895207297899584,2019-08-01T19:02:30.190Z,active,5516,4,24807
656002510307174656,1331115854929816320,2019-05-17T01:51:01.690Z,active,9586,9,47280
1146876278023388032,2490763596794434560,2019-01-29T02:14:35.240Z,active,2557,3,19967
2655874270176222720,2964668150107572224,2019-08-26T08:08:29.960Z,active,476,0,43257
1513478644922515456,1740756120113108736,2019-05-24T10:08:55.030Z,active,1424,8,24029
2376630986760712704,2381691939868570624,2019-05-05T02:51:52.780Z,active,6457,0,22824
2631743578048847872,1351490612401975552,2019-06-13T20:16:24.930Z,active,8264,9,49960
2533407761803280896,1666829835186416896,2019-04-23T21:34:56.510Z,active,673,5,77988
1464045352276699136,2467480306866703360,2019-05-10T17:48:17.230Z,active,7194,0,59478
632885686400359680,3121949090023665152,2019-01-06T06:34:07.000Z,active,5366,3,83385
3381074873596995072,718294279659828992,2019-11-18T22:55:31.310Z,active,822,2,41187
2667084456098471936,2673509843933815808,2019-11-02T19:12:06.450Z,active,629,6,15964
2529502073160810496,250848887559475488,2019-04-02T04:11:34.720Z,active,5980,0,71805
1715317760068153856,2884648810915278336,2019-12-06T10:29:56.490Z,active,2689,9,92674
1921312883281050112,2440168118403229696,2019-09-26T02:46:44.570Z,active,1010,0,65578
5756422114496119,684927266699861632,2019-10-22T01:47:27.710Z,active,3305,9,92186
64761203857771520,2185848896160308224,2019-09-02T09:12:02.020Z,active,8868,6,51311
668986002229710208,1509998054135536128,2019-05-06T20:28:08.070Z,active,2088,1,37938
1623246221256661760,2494448383190107648,2019-05-21T22:07:49.890Z,active,2642,4,17896
3225628375356700672,2843553349378719232,2019-10-31T03:48:46.820Z,active,5787,2,45444
1314999743158984704,2295518731338781952,2019-09-10T10:11:02.420Z,active,6209,2,8718
1838753309021235968,3049990661840710144,2019-09-15T23:47:06.800Z,active,2651,5,90869
1120376209735889920,2261061352137389312,2019-10-12T02:24:21.530Z,active,6770,9,39824
2556195365618138624,2685263304373407744,2019-11-03T21:32:47.950Z,active,9963,4,9457
2478720287061022208,2599895145074869248,2019-05-26T11:00:35.050Z,active,5285,2,10098
1338251370684656128,537850976781605376,2019-01-20T09:07:53.830Z,active,8909,2,14549
